id,text,created_at,retweet_count,favorite_count,source,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,brand
1245964137194291200,@6969_6969696969 If I fuck a McDonalds apple pie and it’s trash I’ll pray for you,2020-04-03 06:39:33,0,0,Twitter for iPhone,1216896410001510400,csan0823,real nigga herØ,2020-01-14 01:34:58,,3,65,,1
1245964132970647555,@TheWeeknd has released his new #AfterHours Remixes EP which features his previous collaborations with @LilUziVert… https://t.co/BafonvFx62,2020-04-03 06:39:32,0,0,Twitter for Android,973657596807741440,worldofpop2,world_of_pop,2018-03-13 20:30:35,"Charts, music and more


IG: https://t.co/sep1SPRutl

TW: @worldofpop2",171,481,Italia,1
1245964094089256965,"@_Y_L_R_ @YoursDandu But,battery life,durability,interface and security of apple is the best.",2020-04-03 06:39:23,0,0,Twitter for Android,1157674509652000768,DhirajGanti,Dhiraj Ganti,2019-08-03 15:28:06,,14,32,,1
1245964057305325569,@zakruo @tweyen i can read arthur i know this is aikatsu...... anyway i will be downloading the mp3 and putting it… https://t.co/uKrhJib2kU,2020-04-03 06:39:14,0,2,Twitter for iPhone,1493374608,sakurarondo,ludo 💫 JENO MONTH,2013-06-08 16:57:43,its like all you people care about is my delicious fat pussy 💗@XlAOLEE💗,184,69,180909 BAEKHYUN,1
1245964052632911875,"@DaBabyDaBaby has released his new song, #FindMyWay.

Stream:
https://t.co/CWzxUQN0jK",2020-04-03 06:39:13,0,0,Twitter for Android,973657596807741440,worldofpop2,world_of_pop,2018-03-13 20:30:35,"Charts, music and more


IG: https://t.co/sep1SPRutl

TW: @worldofpop2",171,481,Italia,1
1245964046345449472,@apple can y’all give us a grey mode? I’m not really rocking with this dark mode tbh,2020-04-03 06:39:12,0,0,Tweetbot for iΟS,187178902,rvmiro07,ramiro,2010-09-05 14:02:07,,496,247,outhere,1
1245964031313055744,"Coronavirus fever! three Ingredients..          You need socks, Apple side of vinegar, And garlic.. 1 Take the whol… https://t.co/dRouicgDjp",2020-04-03 06:39:08,0,1,Twitter for iPhone,1221772657068146689,Dijana60477555,Dijana,2020-01-27 12:31:27,,1,147,,1
1245964001827143681,"Apple Store listing confirms new second generation Apple iPhone SE moniker. 

#Apple #iPhoneSE #iPhone9 #IPhoneSE2… https://t.co/nOeCqgYYxJ",2020-04-03 06:39:01,0,0,Twitter for Android,470339476,smartphone4me,Smartphone4me,2012-01-21 17:14:01,"Everything Smartphones and technology. Facebook and Insta: smartphone4me.

DM are open for tips.



Founder: @harrym20",121,129,,1
1245963963235434497,"@DojaCat invites @SnakehipsUK to turn her hit, #SaySo into a club banger.

Stream:
https://t.co/tY5hDwn1qo",2020-04-03 06:38:52,0,0,Twitter for Android,973657596807741440,worldofpop2,world_of_pop,2018-03-13 20:30:35,"Charts, music and more


IG: https://t.co/sep1SPRutl

TW: @worldofpop2",171,481,Italia,1
1245963942201040896,@Irunnia2 @DuchessT_ Apple,2020-04-03 06:38:47,0,0,Twitter for Android,1244908912828088321,onifade_ab,Onifade Abayomi,2020-03-31 08:46:43,It's what you said about me that I'm...,27,410,Osogbo ,1
1245963937100652547,"@Jessy_Sweety_ you’re my honeybunch, sugarplum 
pumpyumpyumpkin, you're my sweetie pie, you’re my cuppycake, gumdro… https://t.co/wRT9YcDz7t",2020-04-03 06:38:46,0,0,Twitter for iPhone,3281340770,ellieerominaa,romina,2015-07-16 06:38:50,the world is yours,804,614,westcoast,1
1245963913088372737,@EyesPinky11 Apple,2020-04-03 06:38:40,0,0,Twitter for Android,947497680321818625,Uncle_Sarm,UnCle SARM🇳🇬🇳🇬,2017-12-31 16:00:25,"Let's talk business ::sammybee785@gmail.com https://t.co/1zMTtPWwum ambassador ¦¦ #EBONYIBOI ¦¦ ¡PROMOTE, ¡ADVERTISE, ¡ run all manner of CAMPAIGNS~~",29949,20038,Twitter estate,1
1245963848911208449,Apple juice is better doe,2020-04-03 06:38:25,0,0,Twitter for iPhone,1172405111596830722,sunflowrnancy,juicy n :),2019-09-13 07:02:28,🇭🇳🇸🇻,719,604,"Los Angeles, CA",1
1245963764928778241,@stalman Xbox One Series X! Apple and Microsoft teaming up for that would be epic!!,2020-04-03 06:38:05,0,0,Twitter for iPhone,33418896,SRVisGod24,Tim Howard,2009-04-20 04:15:18,"Tooth for tooth, eye for an eye.",202,327,Maryland,1
1245963759127949313,@CastroPodcasts Castro can’t be installed on Apple Watch. How to solve this problems? Thank you,2020-04-03 06:38:03,0,0,Tweetbot for iΟS,15914839,wangqj,wangqj,2008-08-20 06:43:27,,155,451,"22.557515,113.893338",1
1245963724944560130,@tweyen ok this was a fucking slay..... is it on apple music,2020-04-03 06:37:55,0,0,Twitter for iPhone,1493374608,sakurarondo,ludo 💫 JENO MONTH,2013-06-08 16:57:43,its like all you people care about is my delicious fat pussy 💗@XlAOLEE💗,184,69,180909 BAEKHYUN,1
1245963717306716161,"Day 3

Sun and Good Loving - Felly
Hip-Hop

https://t.co/FqTfaBymVJ

Heatstroke - Calvin Harris ft. Young Thug, Ari… https://t.co/CvvgERmjIc",2020-04-03 06:37:53,0,0,Twitter for iPhone,1446072236,WiIIiamWinters,Will,2013-05-21 11:04:12,“The most important thing is to try and inspire people so that they can be great in whatever they want to do.” 🇺🇸🇩🇪🇮🇹,822,381,"Pennsylvania, USA",1
1245963662545899523,@RedRibbonRose It must not be on apple,2020-04-03 06:37:40,0,1,Twitter for Android,1203597653487042560,PrimroseStan,Punished Primrose🐐🌹👑,2019-12-08 08:50:25,"Fulltime NEET. My fursona is a bat. 💗@RedRibbonRose💖

🔞NSFW🔞",95,113,gender fluid (they/them),1
1245963660805255173,"Just in case some people don’t use Apple Pay, use it now please. God bless https://t.co/6iGVWu8FbP",2020-04-03 06:37:40,0,0,Twitter for iPhone,238748077,DayShahh_,Day👑,2011-01-15 23:23:10,All Praise to The Most High ✨,298,266,,1
1245963607382294533,@realcadyheroin @lindsaylohan Its already on apple music chile! I love hermeonmuch!!!!!,2020-04-03 06:37:27,0,0,Twitter for iPhone,29558652,raphaelvezga,SailorPrada🏳️‍🌈,2009-04-07 22:04:32,"above the sea, below the stars ✨",478,742,"ÜT: 10.683562,-71.667976",1
1245963605092204545,"@DanWood36 Salt and vinegar potatoes! Steam them, then crush them slightly with a fork, then roast them till crisp… https://t.co/EXrJ3QV47p",2020-04-03 06:37:26,2,18,Twitter for iPhone,173195708,Nigella_Lawson,Nigella Lawson,2010-07-31 18:08:47,"Nigella Lawson's eating - and other - updates. If you need to contact me for work, do not do so here, but email Jonny Geller gelleroffice@curtisbrown.co.uk",2653491,822,London,1
1245963592421257216,@heatherb9 @ShaunJohnson10 Yes!!! Apple pie definitely has potentional to be in my top 3 desserts 😋😋,2020-04-03 06:37:23,0,0,Twitter for iPhone,288399010,beclou1,BecLou,2011-04-26 19:50:02,,321,626,MCR,1
1245963581298008067,@xianxian_wei https://t.co/mRDP8bPWjU HECK YEAH LIKE THAT BUT WOULDNT IT BE BETTER TO JUST... be unable to get away… https://t.co/sLwegliukc,2020-04-03 06:37:21,0,0,Twitter for iPhone,1145725970005016576,theyilingwei,a 🌟,2019-07-01 16:08:52,✈️ on_line 🛩 • currently: send anime recs !,108,150,neverland,1
1245963569570689024,@m00nboii It’s on Apple Music. Just look at Frank’s singles and ep’s. I didn’t know it was there either 😭😭,2020-04-03 06:37:18,0,1,Twitter for iPhone,2758925727,JusticeRivera21,Isaiah,2014-09-02 03:35:05,"yes, that’s me in my header. no, you can’t fuck. - ig: YvesSt.Isaiah - Latinx healer",683,684,"Elizabeth, NJ",1
1245963537303785473,@90sbutterflies uso apple music bue https://t.co/DTDkMYZVnY,2020-04-03 06:37:10,0,0,Twitter for iPhone,905922092733939713,softlykarla,karlita,2017-09-07 22:33:52,dream of you and i together,1611,1316,do you wanna go away with me?,1
1245963530886475776,@koreasitboys this is on you for not going to the apple store before the lockdown got to you,2020-04-03 06:37:09,0,0,Twitter for iPhone,938768074940981249,btsqueridos,a⁷,2017-12-07 13:52:05,quarantine day twenty,528,26,hope world ,1
1245963505615769600,@Milky_SJkanojo Apple Pen,2020-04-03 06:37:03,0,0,Twitter for iPhone,2451286674,hokkai2010,さとっぺ,2014-04-18 12:20:54,状況に応じた対応をさせていただきます。,351,435,,1
1245963489157537792,@Winning_11 Add apple and ice cream to it. It’s a special Sabbath😉,2020-04-03 06:36:59,0,0,Twitter for iPhone,183979496,kay_boi1,Tyrant,2010-08-28 11:09:33,U don't want to try me. #arsenalblood,130,316,Road to Redemption,1
1245963462125268993,@Iam_Tomilola31 Well if you check my previous tweet Apple Music is there,2020-04-03 06:36:52,0,2,Twitter for iPhone,23973187,MaleekBerry,Maleek Berry,2009-03-12 16:02:21,Bookings (UK/EU) : ishsha@echolocationtalent.com | (US/CA) : AZBernstein@icmpartners.com All other enquiries : Chisara@blackcoconut.co.uk,334264,2193,United Kingdom,1
1245963459092758528,"@LevioFail Aaaaaah
Am I Apple rhubarb or Apple apricot hard to tell
I CAN'T EVEN TELL WHAT IM LIKE",2020-04-03 06:36:52,0,0,Twitter for Android,782203691860361217,RagingDarkPoney,Lunatic,2016-10-01 13:01:07,"#SaltyNotSorry 
Software developer | Stockholm, SE
Video games | Anime | Music
Part of the golden trio with @LevioFail and @MasterSchlag.",185,347,,1
1245963437462769664,"@DetroitBORG @nhctd21 You are wrong, apple reuses names from time to time... eg: Macbook",2020-04-03 06:36:47,0,0,Twitter for iPhone,716432113,pogMiki,pogMiki,2012-07-25 17:22:13,,7,54,,1
1245963433129852929,@sannewman @SamanthaKolber Fie fiddle de de. An apple variety that goes by the name of McIntosh isn't manly enough… https://t.co/9wcBZBrO5p,2020-04-03 06:36:45,0,0,Twitter for iPad,137802500,wizzard456,Terry Farnsworth,2010-04-27 20:24:10,,37,424,,1
1245963406827565056,@lemein_elvis downgrade packages and view account balance at your convenient time. The Mobile app is available here… https://t.co/njsWBpF54w,2020-04-03 06:36:39,0,0,Genesys Social Engagement.,395194959,DStv_Kenya,DStv Kenya,2011-10-21 08:50:31,DStv is Kenya's top entertainment destination. FOLLOW us for the latest entertainment & programming news.,332708,12268,"Nairobi, Kenya",1
1245963366633537543,"@SteveAoki has released his new album, #NeonFutureIV which features collaborations from @ToryLanez, @AGNEZMO,… https://t.co/dlSQT2Gxvj",2020-04-03 06:36:30,0,0,Twitter for Android,973657596807741440,worldofpop2,world_of_pop,2018-03-13 20:30:35,"Charts, music and more


IG: https://t.co/sep1SPRutl

TW: @worldofpop2",171,481,Italia,1
1245963344164474883,"@Nozrati He worked for Costco years ago, he hated it. He worked for Apple. Hated it. He wants to finish his degree,… https://t.co/46Bd0oV971",2020-04-03 06:36:24,0,1,Twitter for iPhone,3220976756,kicranston,BernItUpOrBurnItDown🔥🌹,2015-05-20 03:32:29,I'm an Independent voter. I vote solely on policies and the people who back the ones I believe in. #Bernie2020,14841,8582,Left Coast,1
1245963291513491457,@BTS_twt YOONGI THE APPLE OF MY EYE I LOVE YOU💞💖🥰😘😘😘💜,2020-04-03 06:36:12,0,1,Twitter for iPhone,1141844183403180035,REDWITHLOV3,시차⁷,2019-06-20 23:04:02,together bulletproof🎐 SHOOTERS FOR BANGTAN🏹 @JKSCHUNKYSHOE'S SOULMATE💋,44,264,hope world,1
1245963286958538752,@LeoDiCaprio @ladygaga @FeedingAmerica @WCKitchen @laurenepowell @Apple legend,2020-04-03 06:36:11,0,0,Twitter for iPhone,742478776030793728,selsgaga,𝓑𝓪𝔂,2016-06-13 22:08:29,𝚒’𝚕𝚕 𝚋𝚎 𝚛𝚒𝚐𝚑𝚝 𝚝𝚑𝚎𝚛𝚎 𝚓𝚞𝚜𝚝 𝚝𝚘 𝚑𝚞𝚐 𝚢𝚘𝚞 | fan acc,1677,390,selena ✿ ariana ✿ gaga,1
1245963267433885697,"@appletech752 Sir please help me, i succes bypas for iphone 5, but i don't know how to login apple id for download 😭",2020-04-03 06:36:06,0,0,Twitter for Android,1164192112944066561,befostore6,Befostore6,2019-08-21 15:06:51,,0,4,,1
1245963264334286848,"@SB19HOPIA @SB19Official Star apple
@SB19Official #SB19
#SB19_MissionInDavao
#SB19_ShowBreak",2020-04-03 06:36:05,0,0,Twitter for Android,1222702218354118656,esbiwannaynlang,keunallenver • HOPIA⁰⁷⁷,2020-01-30 02:05:40,𝗕𝗨𝗢𝗡𝗚 𝗔𝗥𝗔𝗪 𝗜𝗞𝗔𝗪 @jahnananggal,251,587,POULTRY,1
1245963260567924737,@MoroccoR2 @pwnyygaming @ElectricRaichuG you can purchase games and microtransactions for games in the app store fo… https://t.co/XFfwwPhSpa,2020-04-03 06:36:04,0,1,Twitter Web App,1197577824040828931,ShiroPlayzzz,Shiro | シロ,2019-11-21 18:09:48,Make sure to be happy and don't forget to smile! :D,33,61,,1
1245963257892012033,@Fayokunmii @OG_damilare I can’t find it on Apple Music. Need to download it again,2020-04-03 06:36:04,0,0,Twitter for iPhone,325459230,saintLumy,Lumi,2011-06-28 10:06:09,Snooker Ex-Champion || Gunner || HalaMadrid | OKC || Lebron | Westbrook | Giannis A | Cristiano Ronaldo | Roger Federer | Tiger W | Serena W | Meek Mill,3302,2148,Undisclosed,1
1245963196877262848,@ImranKhanPTI Immy we tired of using this now stop crying ffs. https://t.co/NjNH46cgfB,2020-04-03 06:35:49,0,0,Twitter for Android,1030325084072931328,Warm_Apple_Pie,Austere Virtuous troll 🇮🇳,2018-08-17 05:26:57,"Right winger, can also play left wing. Deliberately not trying to make this world a better place. Poor caption framer.
#UTID 🍷",481,1529,,1
1245963191265320960,@hmvanderhart You have a genius on your hands. https://t.co/wjHjl7TC2I,2020-04-03 06:35:48,0,0,Twitter for iPhone,1857807960,SchmitWill,will schmit,2013-09-12 16:19:32,romantically involved with my bride of twenty years. poet to your priesthood. You can buy my book Head Lines Poems & Provocations please and thank you,521,974,"California, USA",1
1245963185171111936,@SikanderFayyaz Apple fries wow,2020-04-03 06:35:46,0,0,Twitter for Android,206619405,Maaani007,Usman Qureshi,2010-10-23 10:31:45,Mind Over Matter I Dont Mind and They Dont Matter,179,401,Multan,1
1245963177503805441,"@AppleSupport @Apple
MY PHONE PERSONAL HOTSPOT DISCONNECTING EVERY NOW AND THEN. UNABLE TO DO WFH. PLEASE DO NEEDFUL.",2020-04-03 06:35:45,0,0,Twitter for iPhone,786438761714364416,gangs_54,Gangadhar,2016-10-13 05:29:46,Indian,27,236,"Bengaluru, India",1
1245963160403595265,@paccho10969 Mrs. GREEN APPLE,2020-04-03 06:35:40,0,1,Twitter for Android,902017099647692801,MeckyOORer,Mecky,2017-08-28 03:56:50,"ONE OK ROCK￤RADWIMPS￤@paccho10969￤趣味垢￤
日常垢￤惚気⚠￤20歳￤Disney",3819,3993,     ﾒｷﾊﾟﾁｮcoupleSince8.25,1
1245963158000459776,@alfredftmiriam apple music,2020-04-03 06:35:40,0,0,Twitter for iPhone,1020604251964309504,ChicoSobresalto,unai🥦🚀VaDeTi.mp3,2018-07-21 09:39:50,jardinero de maialen y fan radikal de alfred,1822,802,"bilbao, eh",1
1245963144029143046,@Not_EvenClose on Apple Music?,2020-04-03 06:35:37,0,0,Twitter for iPhone,423811982,SunnieNoel,🦋,2011-11-28 23:46:03,sunshine mixed with a little hurricane.🌻 | JSU.,6220,4971,651/601📍,1
1245963130921824258,@Casey I soak my veggies and fruits for 15 min in water and apple cider vinegar.  Then rise ... dry ready to go,2020-04-03 06:35:33,0,0,Twitter for Android,150929611,cleo77s,💜MarC💜™,2010-06-02 05:08:57,"Daydream believer💜A traveler of both time & space★Think of me what you will I have little space to fill♬ 💜JW/TJ,Mother insomniac 💜STOP DOMESTIC VIOLENCE 💜",760,1622,"Green Valley, AZ",1
1245963130917679104,bc i know there will be another box with dark era or 15 or dead apple ver eventually...,2020-04-03 06:35:33,0,0,Twitter for Android,841311140537806851,tigerintokyo,tiger ✦ ⊙﹏⊙ 写生シンコペーション,2017-03-13 15:33:01,"becoming 👀gami-chan. i7, bsd, hyper mike, hq, ff, etc. autocorrect is off. hates spoilers. chaos theory🎤成人済。RT多い。 en/日本語/한글。アイナナ, 文スト, ヒプマイなど。icon: @judeeburr",411,381,"Tokyo-to, Japan",1
1245963118649507840,@leshlyxo @lilyachty Can you link me to Cayendo on Apple Music? I can’t find it anywhere,2020-04-03 06:35:31,0,0,Twitter for iPhone,121902648,DearOldShowtime,SW-5727-9088-1497,2010-03-11 00:08:21,a drunk and a demon...,116,351,Shiganshina District,1
1245963113930858499,@BTSmysoul_ It's apple pie 🥺🥺🥺🥺,2020-04-03 06:35:29,0,1,Twitter for Android,1130318975416586240,mingisbabie_,⁸idalia⁷,2019-05-20 03:46:58,𝗙𝘂𝗰𝗸 𝘆𝗼𝘂 𝘀𝗵𝗼𝘄 𝗺𝗲 𝘁𝗵𝗲 𝗺𝗼𝗻𝗲𝘆 @jarfullofyoongi 🥺,1129,2343,tammy's heart,1
1245963088123310080,@JaydenTheMenace Or your apple them bite two sides ?? 😂😂😂😂😂,2020-04-03 06:35:23,0,0,Twitter for iPhone,1245359170074935296,AwukuRichard13,Ri CHY,2020-04-01 14:35:50,,6,26,,1
1245963069517230080,@ches_cl apple products or android? #AskChester,2020-04-03 06:35:19,0,0,Twitter for Android,1074583309621948416,lrncsndracra,2M BRIGHT FOR BRIGHT,2018-12-17 08:33:20,,324,325,🇵🇭,1
1245963050479304704,"@TheMorningShow how many letters and to who do I have to write to make sure there is a second season?! Listen, I wo… https://t.co/bAkKiFmrIo",2020-04-03 06:35:14,0,0,Twitter for iPhone,1970902453,mmalissammarie,Malissa,2013-10-19 08:29:41,"Writer. Reader. Traveler. Quesadilla connoisseur.  Check out my book reviews & flash fiction at https://t.co/Q5JsZnQtJN
❗opinions are my own",417,748,"Casper, WY ",1
1245963038106071041,@__paradoxical_ @Dr_Paramomycin @DoctorDrakula Nahi chahiye piracy! Kisne kaha chahiye! I have subscriptions to all… https://t.co/yB9g6amaNn,2020-04-03 06:35:11,0,1,Twitter for iPhone,207124638,sayani_pandit,卐 Panditayan 卐,2010-10-24 15:38:12,All i know is Shiva.. all i am is Shakti,2893,440,Kailash Mansarovar,1
1245962999552184320,@M4NEUGLY Apple,2020-04-03 06:35:02,0,0,Twitter for iPhone,764894904254214144,jaquie99or,Jaquie,2016-08-14 18:42:11,,255,415,"Mazatlán, Sinaloa",1
1245962991276888064,@kerlon__ @TheFullCourtPod @TheWillHoltz @arbin_fera It’s like the IBM Simon was the first touch screen phone apple… https://t.co/N16POaqFiP,2020-04-03 06:35:00,0,0,Twitter for iPhone,2942394273,bootyaf10,Elijah Anderson,2014-12-26 17:34:58,There’s a reason RIGHT NOW¡,437,543,WATCH THIS,1
1245962982833762307,"@Ril_Ruq @tundedon @OfficialLeriQ @CHOPSTIIIIX The whole project got wiped off Apple Music, such a shame!",2020-04-03 06:34:58,0,0,Twitter for iPhone,395454290,ojo_mide,'Mide,2011-10-21 17:48:05,,2079,1791,Nigeria,1
1245962956409626625,"Download Chango on Play Store: https://t.co/VdXNkCL4IC

and on App Store: https://t.co/TX8rclLsjC",2020-04-03 06:34:52,0,0,Twitter for Android,1151829778476994560,ChangoAfrica,Chango Africa,2019-07-18 12:23:13,"Achieve your Financial Freedom Now with the Chango App. Given any objective or initiative make contributions towards Groups easily.
Download for free",1546,1973,,1
1245962932967497728,"@cabel I ran into that today, too. The fix was to go into Keychain Access and delete the many entries from… https://t.co/3cWOn2Hrqs",2020-04-03 06:34:46,0,0,Twitter for iPhone,8741762,samstigler,Sam Stigler,2007-09-08 07:59:08,"Dad, lclark alum, and Seema’s husband. iOS engineer. Opinions are my own.",217,247,"Santa Monica, CA",1
1245962889438978050,@RWPUSA There's an apple and a tree-in-law scenario here...,2020-04-03 06:34:36,0,0,Twitter for Android,826516029249499137,TSSinPDX,Left of Center,2017-01-31 19:42:32,"Impeach: Trump, Pence, MoscowMitch, Barr, Pompeo, Kavanaugh, Mulvaney, & rest of complicit/corrupt GOP, & hand the oval office keys to Nancy already!",219,432,Suzanne Vega knows where...,1
1245962879783886848,"@BarclaysUK @Barclays @Barclays #Bank,
Indeed: You have still not addressed the issue of betrayal of your #Customer… https://t.co/WeqiEyyAma",2020-04-03 06:34:34,0,0,Twitter Web App,20625540,sobon99,BlueSulla,2009-02-11 20:42:55,"A British Subject, UK National, and an ordinary Citizen taken to Twitter and elsewhere to express personal points of view.

#UK #London",172,553,"London, England",1
1245962876935745538,"@technobaboo @Aidan_Wolf And even then I seriously doubt it. Apple, Google, Facebook, Amazon just have too big a mo… https://t.co/bCYalhkiGG",2020-04-03 06:34:33,0,0,Twitter Web App,13348,Scobleizer,Robert Scoble,2006-11-20 23:43:44,"Spatial Computing (AR/VR) Research & Strategy @InfiniteRetina. Formerly of Microsoft, Fast Company, Rackspace. In Silicon Valley since 1971. First at new tech.",408130,14918,"Campbell, CA",1
1245962829057929216,"""Football clubs are multi billion pound businesses""

The richest club in the world doesn't even make the top 50 in… https://t.co/vdQYmxPMcx",2020-04-03 06:34:21,0,3,Twitter for Android,1109141372659994624,MtMephamV2,Paddy,2019-03-22 17:14:44,Steve Cook is better than your GK 🧤,3076,2403,"Parkstone, Poole, England ",1
1245962818760908801,@SaleemFarrukh Make the comparison Apple to Apple.,2020-04-03 06:34:19,0,0,Twitter for Android,2956466797,shahzad6161,Muzaffar Shahzad,2015-01-02 19:21:12,Love Pakistan,422,421,"Lahore, Pakistan",1
1245962818706452484,the apple doesn’t fall far from the tree with this one..,2020-04-03 06:34:19,0,0,Twitter for iPhone,859927859237974017,Yanderefan18,Yandere fangirl,2017-05-04 00:29:13,"chaotic neutral, 💖💜💙, meme enthusiast and anime trash. i love cookies, cute animals, sleeping in, playing video games, writing fics.",48,338,Destroying shit in your palace,1
1245962811966197760,@JaydenTheMenace Behind all iPhones there is an apple ...let dem attack 😂😂😂😂,2020-04-03 06:34:17,0,0,Twitter for iPhone,1245359170074935296,AwukuRichard13,Ri CHY,2020-04-01 14:35:50,,6,26,,1
1245962791598657536,"@willahmed hey mate, any plans to integrate with Apple Health kit in the future? Or is there too much data coming f… https://t.co/U3lyPAMOW2",2020-04-03 06:34:13,0,0,Twitter for iPhone,30594905,WillKennard,Will Kennard,2009-04-12 03:46:37,Founder at ODhealth. Digital strategist. 🤍Computers🤍 Head of SEO at Yellowball. Director of Innovation at Send Carer.,1607,532,London,1
1245962718953312257,"@JojoFBon1 @9to5mac @MKBHD @apollozac No doubt Apple wants people stimulus checks, sad",2020-04-03 06:33:55,0,0,Twitter for iPhone,1203324373324709888,Ckelly72367411,Ckelly,2019-12-07 14:44:39,,10,39,,1
1245962717128798214,@ladygaga @FeedingAmerica @WCKitchen @LeoDiCaprio @laurenepowell @Apple love you ❤️,2020-04-03 06:33:55,0,0,Twitter for iPhone,1109138061286408193,stupidlirou,ŁΔĐƗ€ ǤΔĐΔ,2019-03-22 17:01:35,i’m italian just like Lady Gaga// #CHROMATICA 💗💜💙,162,364,Brasil,1
1245962713307676672,"@Farmmare_Apple ""Better or worse then me? X3 """,2020-04-03 06:33:54,0,0,Twitter for Android,1180915844576169984,FlightlessFuta,Scooty Booty,2019-10-06 18:41:04,Just a fun and energetic young mare who's the proud leader of the Rainbow Dash fanclub aaaaand probably the most awesome member of the CMC's! Jk luv u girls X3,2637,1295,"Ponyville, Equestria.",1
1245962671926710275,@estermoraesz kkkkkkkkkkkkkkkkkk voce tem whemts Apple?,2020-04-03 06:33:44,0,0,Twitter for Android,978429122648080389,leochadinha22,chadinha,2018-03-27 00:30:55,CRF,267,290,"Rio de Janeiro, Brasil",1
1245962648362954754,@freddyamontoya Apple doesn’t share it tho,2020-04-03 06:33:38,0,0,Twitter for iPhone,116579523,MachiavellianMR,🩰 Ballerina That Dick,2010-02-23 00:05:59,extraaaa like 🥑 Orange heart🧡 Markiese ☣︎ Wasteland ☢︎ 🗣 #JoinHardstyle Gicle salope,3427,2166,Riverside🦑 thotlandia ,1
1245962624422105089,@ladygaga @FeedingAmerica @WCKitchen @LeoDiCaprio @laurenepowell @Apple LEGEND,2020-04-03 06:33:33,0,0,Twitter for iPhone,1109138061286408193,stupidlirou,ŁΔĐƗ€ ǤΔĐΔ,2019-03-22 17:01:35,i’m italian just like Lady Gaga// #CHROMATICA 💗💜💙,162,364,Brasil,1
1245962604259840000,@iamomkarsahu @oneplus @Apple True that 😂😂😂,2020-04-03 06:33:28,0,1,Twitter for Android,707563754234322947,NGneeer,Pawan Bhatt,2016-03-09 13:48:39,"Engineer by chance 😶 |
Music Freak🔥",18,118,"Ghaziabad, India",1
1245962576820948992,@VeritatisAmator @BABYSONGJUN again I don’t know what they agreed to but I’m also surprised that neither Spotify or… https://t.co/mlwuDXFBPJ,2020-04-03 06:33:21,0,0,Twitter for iPhone,1080697200538279936,bradlaplante,Brad LaPlante,2019-01-03 05:27:45,Web content creator. Say hi! he/him,422,351,"Commerce Twp, MI",1
1245962556474343425,@Mike69948032 You have a Rockefeller uncle? You get money for MS-DOS empire. Stolen from Garry Kildall. Then you st… https://t.co/M1rTL85MRb,2020-04-03 06:33:16,0,1,Twitter Web App,1078115228439793664,AdrianM94325697,Adrian Mario,2018-12-27 02:27:55,"I am a product-designer.  Right now, I'm just jailed & raped by NWO-Beast, as you too! Thereby, I confess Jesus Christ as our ONLY Savior. Amen.",46,102,"Otopeni, România",1
1245962555744571393,@DrRLofthouse If you use Apple Pages on the Mac or iPad (similar to Word and Publisher). You can save it as an ePub… https://t.co/Xy8XGHeixS,2020-04-03 06:33:16,0,1,Twitter for iPhone,41799497,stevebunce,Steve Bunce,2009-05-22 12:12:42,"Apple Professional Learning Specialist. ADE, Class of 2011. Sphero Hero! Google Cert. Teacher. Raspberry Pi Cert.Ed. Digital Storytelling, Play & Fun",11540,12501,Newcastle upon Tyne,1
1245962519404929024,@planetmelly oh bruh this is LEGIT I’m bout to add a lot of these albums to my Apple Music. Good looks,2020-04-03 06:33:08,0,1,Twitter for iPhone,335594059,GLITTERRBOI,ARIES KING,2011-07-14 22:53:58,,748,681,los angeles,1
1245962481391923200,"@The_Apple_killr @leobunty I understand your concern. But when I feel I can handle myself, I need to try my own bes… https://t.co/gPoGXhDMY2",2020-04-03 06:32:59,0,1,Twitter for Android,3278271601,Moonpiemeghana,Maggi,2015-07-13 06:12:41,"Dreamer I am》 
Stalker I am》 
Weird, a little bit》
Complicated I am not《",1005,1256,Hell ,1
1245962473792065547,"@dontouchperi apple juice &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; orange juice

i said it",2020-04-03 06:32:57,0,0,Twitter for Android,1423196954,psychokiwi_,pains of growing,2013-05-12 13:51:16,give me all of the animated shows and i'll marry every 2D character | chaotic good - i bring disgrACE to all aphobes| eng/pt |  💕@bdsaab💕,579,1842,ela/dela • she/her,1
1245962452958760960,@lazydogvillager this drove me nuts earlier. i had planted a cherry tree right at the edge of the plaza before it u… https://t.co/xxJIBhnZgO,2020-04-03 06:32:52,0,1,Twitter Web App,1211476424474783749,ComradeCrossing,Anonymous Something or Other,2019-12-30 02:38:52,"Ness｜Typical Faerie｜25｜They/He/Fae｜🏳️‍🌈🏳️‍⚧️｜Autistic
🍃Plz ask before adding me on switch🍃
a bit of 💖🌿🍰✨🌸 a bit of 💀☔🌒👻🔮",349,262,Sapphic-Ace｜♿,1
1245962437758763009,@ConfuzzledSheep ooo... i like sweet + juicy apples but the most important part of an apple is the CRUNCH.,2020-04-03 06:32:48,0,1,Twitter for iPhone,1199030164530839558,narancialuvmail,c¤dy 🌸 @ lucy steel lovemail,2019-11-25 18:20:51,broooo i was kidding when i asked you to move to a rural italian village with me and start a new life lmao. deadass bro. unless.....,475,338,cody | they | dyke | anti,1
